"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"12W-1"	"12W-2"	"12W-4"	"12W-3"	"12W-5"	"12W-6"	"32W-5"	"32W-6"	"32W-7"	"32W-8"	"52W-1"	"52W-2"	"24W-1"	"24W-2"	"24W-3"	"24W-4"	"24W-5"	"24W-6"	"24W-7"	"24W-8"	"12W-7"	"12W-8"	"4W-1"	"4W-2"	"4W-3"	"4W-4"	"4W-5"	"4W-6"	"4W-7"	"4W-8"	"52W-3"	"52W-4"	"52W-5"	"52W-6"	"52W-7"	"52W-8"	"32W-1"	"32W-2"	"32W-3"	"32W-4"
""	""	""	""	"TG(16:0/16:0/17:0)"	"838.7857902"	""	""	""	"693.388"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.833233587"	"8.305358025"	"9.787486175"	"23.19024779"	"12.19118772"	"11.02903655"	"10.81368337"	"9.351359954"	"15.62495712"	"16.45901579"	"13.66486233"	"18.54512478"	"3.347813046"	"6.752497415"	"14.36501879"	"7.629696867"	"9.933094437"	"17.31534901"	"9.448396817"	"13.41845999"	"14.93519742"	"7.414483844"	"13.92594853"	"15.42920729"	"7.557485998"	"18.9473565"	"11.12176992"	"14.16015692"	"12.3851731"	"5.11263038"	"58.498986"	"17.20279514"	"9.356519862"	"55.42218491"	"28.58415593"	"17.75941497"	"9.786900576"	"11.13853415"	"12.63524287"	"23.1188466"
""	""	""	""	"TG(16:0/16:0/17:0)"	"838.7879132"	""	""	""	"715.616"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"3.706644064"	"3.94221835"	"5.041622428"	"4.9221836"	"6.869368598"	"6.549939501"	"7.563165384"	"6.005619076"	"8.867990692"	"8.464125221"	"7.14555129"	"8.840807595"	"3.959713902"	"4.603054969"	"4.983499312"	"3.962863269"	"6.459746291"	"9.720004708"	"8.265608828"	"6.779512038"	"7.643842898"	"7.918963193"	"4.6565414"	"7.872951142"	"5.93259773"	"9.509466698"	"5.815971019"	"8.16864151"	"7.975054325"	"5.739159403"	"12.38762667"	"8.236159131"	"7.020043191"	"27.18985688"	"16.02913118"	"10.79053173"	"5.328949922"	"6.174318092"	"6.760438007"	"11.80261224"
""	""	""	""	"TG(16:0/16:1/18:2)"	"846.753794"	""	""	""	"614.915"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"27.65835054"	"47.804185"	"43.56760716"	"60.64991039"	"60.06745993"	"58.98762022"	"114.0909873"	"74.31001697"	"110.1281344"	"94.08396268"	"398.5652061"	"184.7989072"	"40.2566772"	"35.46803674"	"53.09377192"	"35.56653755"	"63.0515748"	"90.97861346"	"119.9792576"	"75.63441338"	"64.66456948"	"47.41639442"	"58.21827698"	"83.297633"	"66.90905062"	"121.1604608"	"105.3510489"	"110.6844761"	"86.68763907"	"46.15073258"	"265.8334875"	"494.674298"	"207.0819669"	"564.4977859"	"343.6671944"	"197.2174232"	"49.86995042"	"49.56539228"	"69.19776873"	"145.6333065"
""	""	""	""	"TG(16:0/16:1/18:2)"	"846.7562503"	""	""	""	"648.4455"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"15.58704686"	"16.41250791"	"23.68652001"	"24.07578667"	"24.27893035"	"22.50665359"	"22.63628619"	"12.35458914"	"47.9006312"	"27.85530546"	"17.46676646"	"18.82471656"	"17.31607496"	"18.13114469"	"33.27603355"	"18.60737655"	"17.68605565"	"20.97585768"	"24.82247871"	"11.65463549"	"26.29318222"	"47.40494745"	"19.89587943"	"18.69803766"	"10.1046507"	"15.70818184"	"14.18932396"	"34.27243592"	"16.377304"	"13.20939071"	"35.6946028"	"21.46646225"	"21.37245662"	"44.08065239"	"48.48276493"	"65.34498908"	"21.50890736"	"27.70159376"	"33.91345105"	"29.30627548"
""	""	""	""	"TG(16:0/16:1/18:2)"	"846.7562344"	""	""	""	"676.072"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"7.897167413"	"8.936237124"	"12.60403849"	"11.30764502"	"13.00924956"	"12.69545037"	"14.8653508"	"11.03206802"	"10.43305868"	"15.3051106"	"11.1901406"	"23.21601451"	"8.55229226"	"9.472788457"	"9.690787472"	"6.876747912"	"10.02922328"	"14.78084021"	"10.63861648"	"12.95594366"	"13.16505076"	"11.27362618"	"19.47918588"	"17.96725638"	"6.716115493"	"20.64222091"	"8.452389189"	"12.04351034"	"15.30962356"	"9.945832926"	"21.17666568"	"14.84918365"	"11.02799133"	"51.81341902"	"24.95049541"	"19.81950081"	"11.13716638"	"11.36712565"	"10.10896632"	"15.81235805"
""	""	""	""	"TG(16:0/16:1/18:2)"	"846.7568516"	""	""	""	"692.8955"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.665437723"	"7.908119701"	"9.78421646"	"8.302007653"	"7.816980132"	"9.211330065"	"10.33495272"	"7.406397908"	"14.28161053"	"12.13734967"	"9.939710718"	"14.60783658"	"7.331679277"	"8.169937768"	"9.671076763"	"7.848153275"	"9.414068241"	"14.0792218"	"10.31729858"	"11.40233052"	"11.0730191"	"6.650079273"	"8.189689644"	"13.83024895"	"5.67357504"	"14.67038338"	"7.862050257"	"12.89360163"	"10.13275202"	"9.078120263"	"20.15851554"	"10.38984937"	"10.22576663"	"39.33672332"	"22.86811467"	"25.41315969"	"7.471508796"	"8.776716613"	"8.619174607"	"18.14526181"
""	""	""	""	"TG(16:0/16:0/18:2)"	"848.7599798"	""	""	""	"614.4525"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"13.54777923"	"22.06207114"	"16.71151862"	"28.18347568"	"24.18738376"	"21.16641752"	"34.14094837"	"24.6506174"	"34.67244149"	"32.41249166"	"80.02574561"	"51.23248093"	"15.38156255"	"13.9206276"	"19.14629409"	"13.2774304"	"19.49227872"	"29.88237968"	"30.96191143"	"22.79813047"	"23.47064028"	"18.72587584"	"21.32298983"	"28.34047737"	"21.9704518"	"36.41694312"	"26.9766217"	"37.70594495"	"31.59643295"	"18.62475042"	"69.01048995"	"97.61402233"	"44.09344713"	"139.0930547"	"66.254125"	"54.43211667"	"18.58454077"	"19.23040742"	"25.38275928"	"46.2990297"
""	""	""	""	"TG(16:0/16:0/18:2)"	"848.768148"	""	""	""	"633.516"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"56.3330247"	"85.01629198"	"81.6968386"	"70.39776188"	"113.5049435"	"105.7083451"	"86.22253741"	"61.20108816"	"102.4452501"	"105.4493214"	"191.2273812"	"221.8301737"	"71.28327035"	"58.11717356"	"104.4118953"	"61.77069576"	"71.20109409"	"135.610607"	"58.49212323"	"108.8327477"	"113.3749543"	"79.10119892"	"80.20142605"	"126.4526814"	"94.49821689"	"128.1243339"	"46.93235381"	"85.81621372"	"96.65037068"	"78.92727062"	"106.0821137"	"204.6664971"	"190.6631972"	"396.7593098"	"117.0021049"	"150.4232816"	"82.41968834"	"95.65903293"	"97.03980084"	"115.9361947"
""	""	""	""	"TG(16:0/16:0/18:2)"	"848.7660144"	""	""	""	"677.9565"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.98490721"	"8.119510641"	"9.380079168"	"7.758133945"	"9.11689229"	"12.42191432"	"17.89770689"	"17.29035768"	"9.669616703"	"16.31578417"	"12.14268883"	"17.45134198"	"7.628424523"	"7.770786503"	"11.50361134"	"6.507281179"	"9.862040811"	"11.91787441"	"15.2746755"	"8.768618252"	"13.18172015"	"30.04137123"	"10.74596591"	"16.41023468"	"9.171348925"	"22.3866089"	"9.685813337"	"14.35034606"	"13.43231659"	"8.75482558"	"34.7084413"	"14.84171668"	"14.24123044"	"65.73397602"	"35.29043507"	"23.41901834"	"10.82101899"	"8.908087651"	"9.185024544"	"71.4341381"
""	""	""	""	"TG(16:0/16:0/18:2)"	"848.7735379"	""	""	""	"723.11"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"3.760706518"	"4.92466358"	"4.905502835"	"6.100691281"	"4.406457466"	"6.262082912"	"7.501889253"	"5.842263373"	"9.366355603"	"8.33505891"	"6.200958102"	"9.15497043"	"5.384417776"	"3.783459889"	"5.471793186"	"4.10517496"	"6.073383627"	"6.80972074"	"9.029439004"	"6.262330772"	"7.281349581"	"5.848693486"	"4.97057302"	"7.449307335"	"4.486553286"	"10.38452529"	"5.10292462"	"6.945387523"	"6.732788759"	"4.062354744"	"11.27503538"	"9.915213079"	"6.691703856"	"35.07143912"	"15.24900217"	"11.07073959"	"5.235851375"	"5.774565782"	"4.736141028"	"10.58657536"
""	""	""	""	"TG(16:0/16:0/18:1)"	"850.7759705"	""	""	""	"633.543"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"14.59076629"	"22.34321448"	"19.51207283"	"20.85402781"	"36.78089806"	"40.72087357"	"79.31623422"	"65.18463897"	"86.42479461"	"68.57915735"	"162.1428547"	"112.5686153"	"21.47850399"	"14.27893696"	"29.61962522"	"17.05057603"	"44.85707905"	"57.45340535"	"79.40148918"	"42.38532145"	"42.7317693"	"28.52896294"	"40.16993612"	"50.37033242"	"41.82106224"	"88.81053188"	"73.66371298"	"82.04685241"	"57.71438183"	"23.67005438"	"167.8962675"	"170.7117537"	"104.1204475"	"347.7342034"	"224.6018751"	"129.4333696"	"32.15279981"	"37.31845927"	"45.46833789"	"101.1556483"
""	""	""	""	"TG(16:0/16:0/18:1)"	"850.7855816"	""	""	""	"650.8525"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"88.291102"	"109.7729841"	"122.0254122"	"104.4285576"	"187.1647111"	"176.4643372"	"322.4187824"	"234.879391"	"331.9859253"	"291.8850586"	"619.9201021"	"490.6365052"	"108.424946"	"94.99603676"	"180.0459974"	"97.77800799"	"187.522585"	"258.2763129"	"302.054566"	"262.5412251"	"194.938503"	"124.5158638"	"182.2133916"	"233.938523"	"168.7955266"	"360.1784271"	"269.9152102"	"318.0170435"	"238.7000033"	"117.7630002"	"593.0431808"	"614.4189458"	"397.8321655"	"1292.21193"	"965.9568676"	"500.7075883"	"142.474596"	"192.615772"	"196.4886747"	"418.4348371"
""	""	""	""	"TG(16:0/16:0/18:1)"	"850.7866044"	""	""	""	"710.669"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.706949595"	"5.446606194"	"6.884726217"	"4.347352358"	"6.83110258"	"8.896949256"	"10.3738209"	"6.80640911"	"22.4227273"	"2.034432482"	"12.38354552"	"11.73161813"	"4.125871344"	"7.221641882"	"8.853822274"	"5.139607385"	"11.74321296"	"15.04411619"	"9.429516139"	"7.905614848"	"9.339496202"	"6.026739009"	"4.838859158"	"8.536010529"	"5.058683459"	"14.7667036"	"6.511044841"	"9.402191361"	"8.94632416"	"5.177352789"	"15.78673818"	"8.229324823"	"12.97924995"	"33.95546658"	"20.15626149"	"14.05806329"	"5.517025864"	"7.076616658"	"12.82544626"	"15.12675764"
""	""	""	""	"TG(16:0/16:0/18:1)"	"850.7855121"	""	""	""	"687.499"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.49558891"	"9.541049857"	"7.983861086"	"22.87043073"	"10.51464014"	"9.986539297"	"11.92299418"	"8.490788882"	"13.48809592"	"11.68896255"	"11.03236647"	"14.394402"	"5.923555244"	"5.767902176"	"6.211211546"	"5.230172259"	"12.72224485"	"42.8271057"	"11.40342841"	"11.22394932"	"11.11443634"	"9.840418904"	"30.02062503"	"12.50331379"	"7.798154673"	"12.91473787"	"7.777416291"	"10.83531268"	"10.61409034"	"7.080222257"	"19.32882481"	"10.09471725"	"18.13387175"	"39.04094312"	"25.82683084"	"19.98315423"	"7.007847385"	"8.97983364"	"9.586340439"	"63.27866731"
""	""	""	""	"TG(16:0/16:0/18:0)"	"852.7928846"	""	""	""	"650.673"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"26.36737512"	"33.2892122"	"36.254721"	"37.42236745"	"59.4150708"	"52.4270985"	"83.53823202"	"63.26466084"	"84.2002843"	"82.44440776"	"136.8572608"	"117.9747226"	"34.46667492"	"29.46805969"	"53.38759935"	"34.91240088"	"50.97607971"	"73.91251649"	"82.69326777"	"55.97889669"	"63.34294752"	"43.46616466"	"50.40183418"	"65.15612896"	"48.38482159"	"97.29888391"	"67.76274104"	"83.26228266"	"70.74125002"	"39.56941856"	"150.4133745"	"128.8852842"	"92.61871749"	"335.6309236"	"237.23884"	"132.7655808"	"49.44689182"	"55.23830373"	"60.6801033"	"114.8870352"
""	""	""	""	"TG(16:0/16:0/18:0)"	"852.8013605"	""	""	""	"668.4135"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"161.0755027"	"200.1145804"	"226.3061835"	"235.9375144"	"347.4837594"	"299.7385863"	"445.1229868"	"296.5254739"	"447.4637799"	"453.9051704"	"416.902408"	"538.8776644"	"185.8353555"	"179.059078"	"282.4406142"	"179.5001281"	"307.795366"	"429.3167085"	"470.6506859"	"321.0946194"	"352.6604765"	"235.6619543"	"280.2427697"	"374.6018515"	"231.5301238"	"558.0579384"	"288.1518317"	"412.6575291"	"383.2770585"	"212.2198502"	"747.6596111"	"441.045017"	"411.7584684"	"1561.239456"	"1017.033505"	"671.9847207"	"264.7817287"	"320.3005076"	"316.6764852"	"640.8918631"
""	""	""	""	"TG(16:0/17:1/18:1)"	"862.7830757"	""	""	""	"643.182"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"15.35150752"	"21.0237253"	"22.77269113"	"22.14856227"	"28.79935369"	"27.71816333"	"63.66001502"	"39.04987732"	"77.50563369"	"35.19894469"	"44.89776868"	"43.61485698"	"19.00410381"	"16.53690637"	"25.45145636"	"15.72729414"	"24.26958775"	"41.01283786"	"69.56956994"	"43.93437146"	"31.18280122"	"24.4421166"	"23.51765287"	"23.36821126"	"31.59403702"	"45.27985377"	"23.51201529"	"31.24113749"	"61.66615942"	"18.63795238"	"63.43977334"	"55.70600092"	"44.59707656"	"160.0413462"	"150.2911064"	"55.27685283"	"23.99163599"	"53.22862506"	"24.49272841"	"46.65142459"
""	""	""	""	"TG(16:0/17:0/18:1)"	"864.8004763"	""	""	""	"660.352"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"16.97152662"	"21.59832532"	"26.65332967"	"26.0993262"	"39.05726782"	"33.47425309"	"45.97693432"	"32.32947091"	"45.7304822"	"42.80087174"	"46.81466085"	"56.61654436"	"20.68713985"	"21.85882954"	"34.40064542"	"18.81498724"	"31.56793215"	"42.49018448"	"46.45911772"	"39.82966864"	"40.50693634"	"28.32443288"	"45.080314"	"38.06689573"	"28.22253549"	"87.07031503"	"39.78646984"	"49.26813516"	"41.97197852"	"23.49421593"	"83.84240838"	"59.55078216"	"55.13150089"	"223.5275229"	"203.5407693"	"74.01480995"	"27.83344781"	"34.15517153"	"31.87681637"	"66.58883332"
""	""	""	""	"TG(16:0/17:0/18:1)"	"864.7930664"	""	""	""	"642.8105"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.877196926"	"9.12048022"	"7.926464579"	"15.11414736"	"12.62764542"	"10.79094845"	"13.7273848"	"11.39696628"	"16.57216577"	"15.8074532"	"21.92357463"	"19.58195388"	"7.496003563"	"6.170332965"	"9.612187795"	"7.336401201"	"10.86467834"	"16.80782444"	"16.81206638"	"13.31349112"	"11.94679652"	"9.014370577"	"11.14484525"	"13.49692196"	"11.40695665"	"18.96794712"	"15.58652655"	"17.20064571"	"16.47316131"	"9.076222497"	"28.36057201"	"21.24116897"	"19.33770955"	"58.27021129"	"54.46671767"	"24.7229287"	"8.836627053"	"10.56879182"	"11.20634423"	"20.85678751"
""	""	""	""	"TG(16:0/17:0/18:1)"	"864.8006279"	""	""	""	"610.146"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.643116383"	"4.928723976"	"5.250422507"	"7.04211108"	"8.550303951"	"10.48401037"	"19.51240446"	"17.15956183"	"20.46003019"	"16.4946633"	"32.25965558"	"25.29242704"	"5.025063887"	"6.593341358"	"8.486119196"	"4.333552372"	"12.32183886"	"13.361039"	"19.72358626"	"13.30100664"	"11.01773944"	"7.808960723"	"20.64287721"	"11.53144818"	"9.435184198"	"28.17995704"	"39.87769175"	"52.29140334"	"14.97589743"	"6.429396523"	"38.38187885"	"24.32800678"	"23.66529002"	"157.9332979"	"68.90359382"	"33.75136186"	"7.914500024"	"9.646893547"	"12.32396015"	"23.1512214"
""	""	""	""	"TG(17:0/17:0/17:0)"	"866.8162668"	""	""	""	"675.154"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"16.03088487"	"19.91142485"	"24.51513033"	"24.59778306"	"38.07351217"	"31.71039994"	"72.45038671"	"55.26975558"	"52.09817177"	"41.78349878"	"40.33549206"	"53.13929241"	"19.07853528"	"19.43764656"	"34.68448262"	"33.76534059"	"29.73741372"	"43.27909684"	"44.03360321"	"35.66227669"	"37.38543867"	"23.55440162"	"25.78881415"	"38.52590935"	"23.46893495"	"53.01861084"	"28.77592699"	"40.70381588"	"39.05810262"	"37.93846913"	"70.41930822"	"54.72060819"	"71.51154893"	"160.2141584"	"159.8010105"	"114.6281817"	"28.31123505"	"29.99691427"	"31.51047048"	"65.15176617"
""	""	""	""	"TG(16:0/16:0/19:0)"	"866.8167427"	""	""	""	"629.056"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"7.94907163"	"12.64267432"	"11.21492713"	"14.32035868"	"17.1541064"	"24.55776567"	"23.5445582"	"23.91496856"	"30.02722755"	"25.49531201"	"24.74039886"	"31.48857277"	"12.19385287"	"14.85953595"	"13.86143198"	"8.480167372"	"19.71856591"	"23.9902262"	"31.58082908"	"17.85083547"	"20.56614586"	"14.49998532"	"15.60645399"	"23.49408742"	"17.03048608"	"35.0792346"	"21.13348994"	"25.21687458"	"26.46274943"	"10.68541294"	"43.55012994"	"28.35449932"	"28.25584625"	"101.0369406"	"106.6631844"	"40.24193216"	"14.21015679"	"17.12596564"	"16.61080072"	"36.18590977"
""	""	""	""	"TG(16:0/18:2/18:3)"	"870.7528433"	""	""	""	"604.847"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"13.73211385"	"21.29893595"	"21.83054756"	"21.97342477"	"85.94336842"	"66.73059306"	"234.0693172"	"198.8748633"	"252.8280782"	"147.4365016"	"323.4442763"	"285.2161312"	"35.40435548"	"15.48661573"	"36.25648068"	"18.95398033"	"107.264012"	"107.4534232"	"275.265528"	"84.85540998"	"68.15914741"	"57.69193383"	"106.9237442"	"106.0946451"	"131.4302649"	"223.236092"	"290.8878012"	"254.2453616"	"155.7777437"	"33.47539289"	"624.0797517"	"283.1065016"	"377.1308191"	"1296.230154"	"766.6154331"	"370.0970691"	"51.58028335"	"60.37906759"	"97.78171082"	"306.1237718"
""	""	""	""	"TG(16:0/18:2/18:3)"	"870.7572132"	""	""	""	"659.9725"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"14.96549215"	"13.43841186"	"9.102829974"	"11.08532759"	"11.76631875"	"10.86434855"	"13.74610251"	"8.102561691"	"13.12849632"	"14.66244411"	"25.45607625"	"18.19070546"	"8.405326437"	"9.760979545"	"11.64238961"	"7.96118933"	"8.258102676"	"15.2879536"	"13.48053239"	"13.23212684"	"14.97548205"	"10.12539424"	"11.24850167"	"15.45032094"	"9.17152803"	"19.34685616"	"14.51264447"	"10.95905862"	"11.56834499"	"9.554279514"	"37.77288971"	"16.3897886"	"21.47390574"	"71.73985643"	"39.03851545"	"20.64330822"	"8.414102585"	"10.69408221"	"13.05319967"	"17.07553724"
""	""	""	""	"TG(16:0/18:2/18:2)"	"872.7711961"	""	""	""	"617.591"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"51.41091359"	"108.6768655"	"68.46194076"	"85.45497468"	"427.7491482"	"546.6735241"	"3075.762074"	"2667.752643"	"3267.964785"	"1870.634928"	"4771.917133"	"3273.219057"	"228.5106504"	"49.0339283"	"182.1537431"	"73.01347265"	"1219.514326"	"933.908102"	"3419.927661"	"588.308968"	"602.0643567"	"219.2065979"	"810.4337083"	"767.1242981"	"1342.342264"	"2280.915298"	"3600.667528"	"2806.089045"	"1447.525393"	"230.7656995"	"6176.565663"	"5466.803979"	"3332.156625"	"12648.73016"	"8045.955962"	"4625.31847"	"400.8824466"	"536.990726"	"757.2082116"	"3443.296791"
""	""	""	""	"TG(16:0/18:2/18:2)"	"872.7738651"	""	""	""	"674.9015"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"9.059362501"	"8.648314441"	"7.633863406"	"11.52702815"	"11.51231528"	"12.84931277"	"16.55548006"	"37.68257759"	"17.21636007"	"17.55185693"	"16.28217112"	"16.46724666"	"9.509471195"	"10.50344643"	"11.09820767"	"7.635744973"	"11.93815539"	"17.45526186"	"16.17367932"	"35.19362373"	"47.90917024"	"12.36812083"	"10.87267323"	"15.79544747"	"10.14687634"	"21.48769324"	"10.35667348"	"15.75814138"	"16.43620835"	"6.279976753"	"25.82598435"	"21.49354976"	"15.08946926"	"46.55188268"	"29.76510349"	"23.81166145"	"11.26953692"	"10.35452089"	"40.4462975"	"18.6105498"
""	""	""	""	"TG(16:0/18:0/18:1)"	"878.8165826"	""	""	""	"669.124"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"57.49878601"	"66.74864633"	"72.27152862"	"62.39769138"	"122.0529853"	"217.5134894"	"232.7692464"	"184.988864"	"226.7691854"	"202.9847916"	"326.5189438"	"320.8654963"	"113.5372247"	"57.25779021"	"118.6164337"	"55.55790814"	"138.4978786"	"180.9829967"	"238.8474888"	"129.52751"	"136.8212967"	"71.76999926"	"125.1125223"	"151.1095287"	"110.7470326"	"271.4647972"	"213.0391769"	"240.1074365"	"171.3116763"	"75.59497511"	"412.1860933"	"294.7575357"	"248.2143706"	"947.4944643"	"572.9976436"	"331.5255248"	"93.22058959"	"126.2783594"	"127.1472251"	"317.7994725"
""	""	""	""	"TG(16:1/18:0/18:0)"	"878.8086004"	""	""	""	"652.2475"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"29.6349535"	"41.09232144"	"34.18466428"	"30.06936931"	"84.4913215"	"86.59780066"	"275.7180526"	"227.3876501"	"265.5734143"	"199.5783694"	"428.9981681"	"325.5788797"	"42.82032477"	"25.09074806"	"62.51401602"	"28.45666477"	"121.0336633"	"142.1740368"	"265.6441343"	"102.2337228"	"104.4383759"	"45.86362831"	"95.07338721"	"106.2975958"	"116.4076927"	"242.1336252"	"271.9841843"	"264.8410322"	"153.9678385"	"42.17689719"	"496.3758301"	"435.1354473"	"274.3330625"	"1068.517074"	"622.0039511"	"386.2547311"	"64.09848575"	"80.09941745"	"107.9868649"	"339.984088"
""	""	""	""	"TG(16:0/16:0/20:1)"	"878.8156879"	""	""	""	"721.323"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.66113471"	"16.12662688"	"9.60421167"	"8.710790014"	"6.795283882"	"8.896209904"	"6.733077215"	"7.959894692"	"10.28432926"	"13.36892982"	"9.422391527"	"12.42559294"	"4.468111889"	"5.716863176"	"8.651106259"	"5.656170545"	"24.77542328"	"11.25799535"	"11.50368642"	"7.857978753"	"12.95641294"	"8.457447365"	"6.199499777"	"12.3045573"	"6.150646046"	"14.5787509"	"7.665401733"	"7.057107238"	"5.686614624"	"7.754693408"	"54.05137625"	"11.23961818"	"26.35131391"	"46.43617424"	"22.25669915"	"20.81952148"	"8.630330026"	"11.0043541"	"24.34811341"	"16.79185923"
""	""	""	""	"TG(16:0/18:0/18:1)"	"878.8154851"	""	""	""	"697.25"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.946585774"	"12.86507779"	"11.71499657"	"13.44719117"	"13.74378273"	"14.65100042"	"9.239113196"	"13.33541645"	"18.05404295"	"14.02491391"	"13.27092409"	"23.29862587"	"3.556553501"	"9.774052392"	"15.61134683"	"8.023776525"	"15.80013499"	"22.07457824"	"19.77914643"	"25.15308033"	"19.61915719"	"4.855724159"	"11.25956278"	"21.06503042"	"11.85977483"	"29.03868779"	"21.27964168"	"9.68921238"	"11.32763016"	"7.564732115"	"37.22685694"	"21.47373753"	"14.74899945"	"107.6612642"	"38.23277992"	"41.89551838"	"12.43845302"	"15.29955259"	"18.14260627"	"31.86383346"
""	""	""	""	"TG(16:0/18:0/18:0)"	"880.8229838"	""	""	""	"668.7365"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"19.46992006"	"26.56961098"	"24.27811445"	"54.32143512"	"46.37612406"	"39.78023165"	"60.83742141"	"48.91301974"	"61.93453299"	"57.92248331"	"74.62931346"	"86.51778021"	"27.0595147"	"22.68924956"	"38.22726795"	"20.36957894"	"42.29717004"	"56.35920249"	"63.56251614"	"40.74209636"	"47.04174187"	"30.07720005"	"38.24209691"	"48.70642527"	"32.07758902"	"73.5842121"	"50.11806877"	"63.46803387"	"49.95822318"	"25.12505468"	"104.1148072"	"74.57706605"	"65.15453095"	"244.085558"	"154.2166756"	"88.56321785"	"29.45317706"	"41.32638607"	"43.08387509"	"93.57843457"
